ZTF_Name,Class,col3,col4,col5,col6,col7,Version,col9
ZTF20achtzug,Ia,0.01787,,2459135.5,2460527.37,-1391.87,ZTF20achtzug_20201013_P60_v1.ascii,0
ZTF20achtzug,Ia,0.01787,,2459135.5,2460527.37,-1391.87,ZTF20achtzug_20201013_P60_v2.ascii,0
ZTF20achusux,II,0.0256,,2459135.5,2460547.39,-1411.89,ZTF20achusux_20201013_P60_v1.ascii,0
ZTF20achusux,II,0.0256,,2459137.5,2460547.39,-1409.89,ZTF20achusux_20201015_P60_v1.ascii,0
ZTF20achusux,II,0.0256,,2459165.5,2460547.39,-1381.89,ZTF20achusux_20201112_P60_v1.ascii,0
ZTF20aciaxil,Ia,0.07,,2459137.5,2460520.35,-1382.85,ZTF20aciaxil_20201015_P60_v1.ascii,0
ZTF20aciaxil,Ia,0.07,,2459137.5,2460520.35,-1382.85,ZTF20aciaxil_20201015_P60_v2.ascii,0
ZTF20acikuon,Ia,0.02374,,2459135.5,2460532.33,-1396.83,ZTF20acikuon_20201013_P60_v1.ascii,0
ZTF20acikuon,Ia,0.02374,,2459138.5,2460532.33,-1393.83,ZTF20acikuon_20201016_P60_v1.ascii,0
ZTF20acikuon,Ia,0.02374,,2459139.5,2460532.33,-1392.83,ZTF20acikuon_20201017_LT_v1.ascii,0
ZTF20acikuon,Ia,0.02374,,2459147.5,2460532.33,-1384.83,ZTF20acikuon_20201025_NTT_v1.ascii,0
ZTF20acgyggs,-,,,2459138.5,2460519.13,-1380.63,ZTF20acgyggs_20201016_P60_v1.ascii,0
ZTF20acgyvgs,Ia,0.0633,,2459149.5,2460523.18,-1373.68,ZTF20acgyvgs_20201027_P60_v1.ascii,0
ZTF20achdcni,Ia,0.106,,2459137.5,2460521.44,-1383.94,ZTF20achdcni_20201015_P60_v1.ascii,0
ZTF20achptde,Ia,0.0906,,2459136.5,2460532.26,-1395.76,ZTF20achptde_20201014_VLT_v1.ascii,0
ZTF20achvlbs,Ic-BL,0.1785,,2459138.5,2460521.44,-1382.94,ZTF20achvlbs_20201016_P60_v1.ascii,0
ZTF20achvlbs,Ic-BL,0.1785,,2459143.5,2460521.44,-1377.94,ZTF20achvlbs_20201021_P200_v1.ascii,0
ZTF20acinuir,-,,,2459136.5,2460519.16,-1382.66,ZTF20acinuir_20201014_P60_v1.ascii,0
ZTF20acioekr,CV,,,2459136.5,2460517.24,-1380.74,ZTF20acioekr_20201014_P60_v1.ascii,0
ZTF20acioiem,CV,,,2459136.5,2460517.26,-1380.76,ZTF20acioiem_20201014_P60_v1.ascii,0
ZTF20aciouqw,CV,,,2459138.5,2460517.25,-1378.75,ZTF20aciouqw_20201016_P60_v1.ascii,0
ZTF20acithxf,Ia,0.07632,,2459152.5,2460526.51,-1374.01,ZTF20acithxf_20201030_LT_v1.ascii,0
ZTF20acithxf,Ia,0.07632,,2459152.5,2460526.51,-1374.01,ZTF20acithxf_20201030_LT_v2.ascii,0
ZTF20acitoie,II,0.02222,,2459136.5,2460567.42,-1430.92,ZTF20acitoie_20201014_P60_v1.ascii,0
ZTF20acitoie,II,0.02222,,2459136.5,2460567.42,-1430.92,ZTF20acitoie_20201014_P60_v2.ascii,0
ZTF20acitoie,II,0.02222,,2459139.5,2460567.42,-1427.92,ZTF20acitoie_20201017_P60_v1.ascii,0
ZTF20acitoie,II,0.02222,,2459143.5,2460567.42,-1423.92,ZTF20acitoie_20201021_P200_v1.ascii,0
ZTF20acitoie,II,0.02222,,2459145.5,2460567.42,-1421.92,ZTF20acitoie_20201023_P60_v1.ascii,0
ZTF20acitpfz,TDE,0.02741,,2459144.5,2460533.42,-1388.92,ZTF20acitpfz_20201022_FTN_v1.ascii,0
ZTF20acitpfz,TDE,0.02741,,2459151.5,2460533.42,-1381.92,ZTF20acitpfz_20201029_P60_v1.ascii,0
ZTF20acitpfz,TDE,0.02741,,2459165.5,2460533.42,-1367.92,ZTF20acitpfz_20201112_P200_v1.ascii,0
ZTF20aciuakv,Ia,0.03496,,2459136.5,2460532.56,-1396.06,ZTF20aciuakv_20201014_P60_v1.ascii,0
ZTF20aciuakv,Ia,0.03496,,2459145.5,2460532.56,-1387.06,ZTF20aciuakv_20201023_P60_v1.ascii,0
ZTF20aciubfx,II,0.03107,,2459136.5,2460523.55,-1387.05,ZTF20aciubfx_20201014_P60_v1.ascii,0
ZTF20aciubfx,II,0.03107,,2459145.5,2460523.55,-1378.05,ZTF20aciubfx_20201023_P60_v1.ascii,0
ZTF20aciubfx,II,0.03107,,2459150.5,2460523.55,-1373.05,ZTF20aciubfx_20201028_P60_v1.ascii,0
ZTF20aciubfx,II,0.03107,,2459152.5,2460523.55,-1371.05,ZTF20aciubfx_20201030_LT_v1.ascii,0
ZTF20aciubfx,II,0.03107,,2459152.5,2460523.55,-1371.05,ZTF20aciubfx_20201030_LT_v2.ascii,0
ZTF20acgmvsn,Ia,0.08,,2459137.5,2460516.36,-1378.86,ZTF20acgmvsn_20201015_P60_v1.ascii,0
ZTF20acgmvsn,Ia,0.08,,2459137.5,2460516.36,-1378.86,ZTF20acgmvsn_20201015_P60_v2.ascii,0
ZTF20achstwk,Ia,0.09,,2459138.5,2460522.31,-1383.81,ZTF20achstwk_20201016_P60_v1.ascii,0
ZTF20aciievv,Ia,0.03,,2459137.5,2460531.24,-1393.74,ZTF20aciievv_20201015_P60_v1.ascii,0
ZTF20aciievv,Ia,0.03,,2459144.5,2460531.24,-1386.74,ZTF20aciievv_20201022_P60_v1.ascii,0
ZTF20aciievv,Ia,0.03,,2459155.5,2460531.24,-1375.74,ZTF20aciievv_20201102_P60_v1.ascii,0
ZTF20aciievv,Ia,0.03,,2459157.5,2460531.24,-1373.74,ZTF20aciievv_20201104_P60_v1.ascii,0
ZTF20aciievv,Ia,0.03,,2459162.5,2460531.24,-1368.74,ZTF20aciievv_20201109_NOT_v1.ascii,0
ZTF20aciigcw,Ia,0.04,,2459138.5,2460522.29,-1383.79,ZTF20aciigcw_20201016_P60_v1.ascii,0
ZTF20aciigcw,Ia,0.04,,2459138.5,2460522.29,-1383.79,ZTF20aciigcw_20201016_P60_v2.ascii,0
ZTF20acimjmc,Ia,0.03256,,2459137.5,2460522.4,-1384.9,ZTF20acimjmc_20201015_P60_v1.ascii,0
ZTF20acimjmc,Ia,0.03256,,2459137.5,2460522.4,-1384.9,ZTF20acimjmc_20201015_P60_v2.ascii,0
ZTF20aciwrpn,II,0.045,,2459139.5,2460526.21,-1386.71,ZTF20aciwrpn_20201017_P60_v1.ascii,0
ZTF20aciwrpn,II,0.045,,2459151.5,2460526.21,-1374.71,ZTF20aciwrpn_20201029_P60_v1.ascii,0
ZTF20aciwrpn,II,0.045,,2459152.5,2460526.21,-1373.71,ZTF20aciwrpn_20201030_LT_v1.ascii,0
ZTF20aciwrpn,II,0.045,,2459152.5,2460526.21,-1373.71,ZTF20aciwrpn_20201030_LT_v2.ascii,0
ZTF20aciwrpn,II,0.045,,2459153.5,2460526.21,-1372.71,ZTF20aciwrpn_20201031_P60_v1.ascii,0
ZTF20aciwrpn,II,0.045,,2459153.5,2460526.21,-1372.71,ZTF20aciwrpn_20201031_P60_v2.ascii,0
ZTF20aciwrpn,II,0.045,,2459164.5,2460526.21,-1361.71,ZTF20aciwrpn_20201111_P60_v1.ascii,0
ZTF20acjbhhp,II,0.05047,,2459139.5,2460538.49,-1398.99,ZTF20acjbhhp_20201017_P60_v1.ascii,0
ZTF20acjbhhp,II,0.05047,,2459142.5,2460538.49,-1395.99,ZTF20acjbhhp_20201020_P60_v1.ascii,0
ZTF20acjbhhp,II,0.05047,,2459142.5,2460538.49,-1395.99,ZTF20acjbhhp_20201020_P60_v2.ascii,0
ZTF20acjbhhp,II,0.05047,,2459143.5,2460538.49,-1394.99,ZTF20acjbhhp_20201021_P200_v1.ascii,0
ZTF20acjbhhp,II,0.05047,,2459156.5,2460538.49,-1381.99,ZTF20acjbhhp_20201103_LT_v1.ascii,0
ZTF20acjbhhp,II,0.05047,,2459156.5,2460538.49,-1381.99,ZTF20acjbhhp_20201103_P60_v1.ascii,0
ZTF20acjbhhp,II,0.05047,,2459156.5,2460538.49,-1381.99,ZTF20acjbhhp_20201103_P60_v2.ascii,0
ZTF20acjbhhp,II,0.05047,,2459191.5,2460538.49,-1346.99,ZTF20acjbhhp_20201208_LT_v1.ascii,0
ZTF20acjbzrh,Ib,0.04106,,2459143.5,2460532.39,-1388.89,ZTF20acjbzrh_20201021_P200_v1.ascii,0
ZTF20achvmjr,Ia,0.07,,2459138.5,2460519.52,-1381.02,ZTF20achvmjr_20201016_P60_v1.ascii,0
ZTF20aciowcm,Ia,0.09,,2459152.5,2460527.26,-1374.76,ZTF20aciowcm_20201030_P60_v1.ascii,0
ZTF20acitbmh,Ia,0.07,,2459138.5,2460525.44,-1386.94,ZTF20acitbmh_20201016_P60_v1.ascii,0
ZTF20aciugdl,Ia,0.07,,2459145.5,2460534.51,-1389.01,ZTF20aciugdl_20201023_P60_v1.ascii,0
ZTF20acjjkhr,Ia,0.03901,,2459141.5,2460535.17,-1393.67,ZTF20acjjkhr_20201019_P60_v1.ascii,0
ZTF20acjjkhr,Ia,0.03901,,2459141.5,2460535.17,-1393.67,ZTF20acjjkhr_20201019_P60_v2.ascii,0
ZTF20acjrytv,Ia,0.06011,,2459144.5,2460524.57,-1380.07,ZTF20acjrytv_20201022_P60_v1.ascii,0
ZTF20acigqfi,-,,,2459139.5,2460534.22,-1394.72,ZTF20acigqfi_20201017_P60_v1.ascii,0
ZTF20acigqfi,-,,,2459139.5,2460534.22,-1394.72,ZTF20acigqfi_20201017_P60_v2.ascii,0
ZTF20acigqfi,-,,,2459164.5,2460534.22,-1369.72,ZTF20acigqfi_20201111_P60_v1.ascii,0
ZTF20acigqfi,-,,,2459164.5,2460534.22,-1369.72,ZTF20acigqfi_20201111_P60_v2.ascii,0
ZTF20acizliy,Ia,0.04,,2459140.5,2460535.22,-1394.72,ZTF20acizliy_20201018_P60_v1.ascii,0
ZTF20acizliy,Ia,0.04,,2459140.5,2460535.22,-1394.72,ZTF20acizliy_20201018_P60_v2.ascii,0
ZTF20acizliy,Ia,0.04,,2459146.5,2460535.22,-1388.72,ZTF20acizliy_20201024_NTT_v1.ascii,0
ZTF20acjutba,Ia,0.09,,2459145.5,2460535.24,-1389.74,ZTF20acjutba_20201023_P60_v1.ascii,0
ZTF20acjutba,Ia,0.09,,2459145.5,2460535.24,-1389.74,ZTF20acjutba_20201023_P60_v2.ascii,0
ZTF20acjutba,Ia,0.09,,2459145.5,2460535.24,-1389.74,ZTF20acjutba_20201023_P60_v3.ascii,0
ZTF20acjutba,Ia,0.09,,2459146.5,2460535.24,-1388.74,ZTF20acjutba_20201024_P60_v1.ascii,0
ZTF20abnorit,TDE,0.277,,2459178.5,2460534.58,-1356.08,ZTF20abnorit_20201125_P60_v1.ascii,0
ZTF20abnorit,TDE,0.277,,2459189.5,2460534.58,-1345.08,ZTF20abnorit_20201206_DCT_v1.ascii,0
ZTF20abnorit,TDE,0.277,,2459195.5,2460534.58,-1339.08,ZTF20abnorit_20201212_Keck1_v1.ascii,0
ZTF20acisbek,Ia,0.06409,,2459140.5,2460531.47,-1390.97,ZTF20acisbek_20201018_P60_v1.ascii,0
ZTF20acjhhqx,Ia,0.04,,2459140.5,2460533.52,-1393.02,ZTF20acjhhqx_20201018_P60_v1.ascii,0
ZTF20acjhhqx,Ia,0.04,,2459141.5,2460533.52,-1392.02,ZTF20acjhhqx_20201019_P60_v1.ascii,0
ZTF20acjpvyd,IIb,0.01,,2459140.5,2460519.51,-1379.01,ZTF20acjpvyd_20201018_P60_v1.ascii,0
ZTF20ackacxm,-,,,2459142.5,2460523.22,-1380.72,ZTF20ackacxm_20201020_P60_v1.ascii,0
ZTF20ackacxm,-,,,2459143.5,2460523.22,-1379.72,ZTF20ackacxm_20201021_P200_v1.ascii,0
ZTF20acgoxns,II,0.032,,2459165.5,2460528.56,-1363.06,ZTF20acgoxns_20201112_P60_v1.ascii,0
ZTF20acifwef,Ia,0.0364,,2459141.5,2460526.54,-1385.04,ZTF20acifwef_20201019_P60_v1.ascii,0
ZTF20acjetyf,Ia,0.033,,2459144.5,2460534.42,-1389.92,ZTF20acjetyf_20201022_P60_v1.ascii,0
ZTF20acjetyf,Ia,0.033,,2459144.5,2460534.42,-1389.92,ZTF20acjetyf_20201022_P60_v2.ascii,0
ZTF20acjetyf,Ia,0.033,,2459151.5,2460534.42,-1382.92,ZTF20acjetyf_20201029_P60_v1.ascii,0
ZTF20acjetyf,Ia,0.033,,2459151.5,2460534.42,-1382.92,ZTF20acjetyf_20201029_P60_v2.ascii,0
ZTF20acjlkpe,Ia,0.07,,2459143.5,2460533.17,-1389.67,ZTF20acjlkpe_20201021_P60_v1.ascii,0
ZTF20acjlkpe,Ia,0.07,,2459149.5,2460533.17,-1383.67,ZTF20acjlkpe_20201027_P60_v1.ascii,0
ZTF20ackitai,Ia,0.037,,2459145.5,2460540.17,-1394.67,ZTF20ackitai_20201023_NTT_v1.ascii,0
ZTF20ackjhue,-,,,2459141.5,2460526.19,-1384.69,ZTF20ackjhue_20201019_P60_v1.ascii,0
ZTF20acknpig,II,0.02437,,2459140.5,2460538.4,-1397.9,ZTF20acknpig_20201018_P60_v1.ascii,0
ZTF20acknpig,II,0.02437,,2459141.5,2460538.4,-1396.9,ZTF20acknpig_20201019_P60_v1.ascii,0
ZTF20acknpig,II,0.02437,,2459144.5,2460538.4,-1393.9,ZTF20acknpig_20201022_P60_v1.ascii,0
ZTF20acknpig,II,0.02437,,2459144.5,2460538.4,-1393.9,ZTF20acknpig_20201022_P60_v2.ascii,0
ZTF20ackrqfi,Ia,0.07,,2459153.5,2460525.55,-1372.05,ZTF20ackrqfi_20201031_P60_v1.ascii,0
ZTF20ackrqfi,Ia,0.07,,2459155.5,2460525.55,-1370.05,ZTF20ackrqfi_20201102_P60_v1.ascii,0
ZTF20achvmpf,-,,,2459151.5,2460525.54,-1374.04,ZTF20achvmpf_20201029_P60_v1.ascii,0
ZTF20acikzzn,Ia,0.065,,2459144.5,2460525.37,-1380.87,ZTF20acikzzn_20201022_P60_v1.ascii,0
ZTF20aciuapp,-,0.06,,2459146.5,2460539.49,-1392.99,ZTF20aciuapp_20201024_NTT_v1.ascii,0
ZTF20aciudrr,Ia,0.09957,,2459145.5,2460527.49,-1381.99,ZTF20aciudrr_20201023_P60_v1.ascii,0
ZTF20aciudrr,Ia,0.09957,,2459150.5,2460527.49,-1376.99,ZTF20aciudrr_20201028_P60_v1.ascii,0
ZTF20aciupyq,-,,,2459143.5,2460525.5,-1382.0,ZTF20aciupyq_20201021_P200_v1.ascii,0
ZTF20acjsazw,Ia,0.06026,,2459143.5,2460534.52,-1391.02,ZTF20acjsazw_20201021_P60_v1.ascii,0
ZTF20ackhoov,II,0.014,,2459143.5,2460521.53,-1378.03,ZTF20ackhoov_20201021_P60_v1.ascii,0
ZTF20ackhoov,II,0.014,,2459143.5,2460521.53,-1378.03,ZTF20ackhoov_20201021_P60_v2.ascii,0
ZTF20ackhzba,Ia,0.064,,2459144.5,2460533.52,-1389.02,ZTF20ackhzba_20201022_P60_v1.ascii,0
ZTF20aclflxd,Ia,0.08,,2459150.5,2460539.48,-1388.98,ZTF20aclflxd_20201028_P60_v1.ascii,0
ZTF20aclgnds,Ia,0.08,,2459151.5,2460532.46,-1380.96,ZTF20aclgnds_20201029_P60_v1.ascii,0
ZTF20acjfimy,Ia,0.08,,2459143.5,2460532.32,-1388.82,ZTF20acjfimy_20201021_P60_v1.ascii,0
ZTF20aclkcuu,Ia,0.07,,2459146.5,2460538.44,-1391.94,ZTF20aclkcuu_20201024_NTT_v1.ascii,0
ZTF20aclkhnm,IIP,0.036,,2459142.5,2460547.34,-1404.84,ZTF20aclkhnm_20201020_Keck1_v1.ascii,0
ZTF20aclkhnm,IIP,0.036,,2459156.5,2460547.34,-1390.84,ZTF20aclkhnm_20201103_P60_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459150.5,2460593.19,-1442.69,ZTF20acjeflr_20201028_P60_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459152.5,2460593.19,-1440.69,ZTF20acjeflr_20201030_P60_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459152.5,2460593.19,-1440.69,ZTF20acjeflr_20201030_P60_v2.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459154.5,2460593.19,-1438.69,ZTF20acjeflr_20201101_P60_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459154.5,2460593.19,-1438.69,ZTF20acjeflr_20201101_P60_v2.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459158.5,2460593.19,-1434.69,ZTF20acjeflr_20201105_P60_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459163.5,2460593.19,-1429.69,ZTF20acjeflr_20201110_P60_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459163.5,2460593.19,-1429.69,ZTF20acjeflr_20201110_P60_v2.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459168.5,2460593.19,-1424.69,ZTF20acjeflr_20201115_Lick_3-m_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459173.5,2460593.19,-1419.69,ZTF20acjeflr_20201120_NOT_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459177.5,2460593.19,-1415.69,ZTF20acjeflr_20201124_P60_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459234.5,2460593.19,-1358.69,ZTF20acjeflr_20210120_NOT_v1.ascii,0
ZTF20acjeflr,SLSN-I,0.032,,2459249.5,2460593.19,-1343.69,ZTF20acjeflr_20210204_P200_v1.ascii,0
ZTF20ackfpcb,VarStar,,,2459144.5,2460523.41,-1378.91,ZTF20ackfpcb_20201022_P60_v1.ascii,0
ZTF20ackkejs,Ia,0.09171,,2459151.5,2460536.31,-1384.81,ZTF20ackkejs_20201029_P60_v1.ascii,0
ZTF20ackkejs,Ia,0.09171,,2459151.5,2460536.31,-1384.81,ZTF20ackkejs_20201029_P60_v2.ascii,0
ZTF20ackkejs,Ia,0.09171,,2459153.5,2460536.31,-1382.81,ZTF20ackkejs_20201031_P60_v1.ascii,0
ZTF20aclggxd,-,0.0952,,2459153.5,2460533.5,-1380.0,ZTF20aclggxd_20201031_P60_v1.ascii,0
ZTF20aclkyhj,Ia,0.053,,2459148.5,2460534.29,-1385.79,ZTF20aclkyhj_20201026_NTT_v1.ascii,0
ZTF20aclvtnk,II,0.017,,2459144.5,2460546.17,-1401.67,ZTF20aclvtnk_20201022_P60_v1.ascii,0
ZTF20aclvtnk,II,0.017,,2459146.5,2460546.17,-1399.67,ZTF20aclvtnk_20201024_P60_v1.ascii,0
ZTF20aclvtnk,II,0.017,,2459152.5,2460546.17,-1393.67,ZTF20aclvtnk_20201030_P60_v1.ascii,0
ZTF20aclvtnk,II,0.017,,2459158.5,2460546.17,-1387.67,ZTF20aclvtnk_20201105_P60_v1.ascii,0
ZTF20aclwclm,Ia,0.00761,,2459151.5,2460539.11,-1387.61,ZTF20aclwclm_20201029_P60_v2.ascii,0
ZTF20aclwclm,Ia,0.00761,,2459151.5,2460539.11,-1387.61,ZTF20aclwclm_20201029_P60_v3.ascii,0
ZTF20aclwowi,Ia,0.1,,2459151.5,2460535.18,-1383.68,ZTF20aclwowi_20201029_NTT_v1.ascii,0
ZTF20acixidp,Ia,0.07,,2459149.5,2460533.25,-1383.75,ZTF20acixidp_20201027_P60_v1.ascii,0
ZTF20acixidp,Ia,0.07,,2459151.5,2460533.25,-1381.75,ZTF20acixidp_20201029_P60_v1.ascii,0
ZTF20acizlhn,-,0.06274,,2459145.5,2460526.2,-1380.7,ZTF20acizlhn_20201023_P60_v1.ascii,0
ZTF20acizlhn,-,0.06274,,2459146.5,2460526.2,-1379.7,ZTF20acizlhn_20201024_P60_v1.ascii,0
ZTF20ackdkva,Ia,0.11,,2459152.5,2460534.29,-1381.79,ZTF20ackdkva_20201030_P60_v1.ascii,0
ZTF20acklcyp,IIn,0.041,,2459145.5,2460710.54,-1565.04,ZTF20acklcyp_20201023_P60_v1.ascii,0
ZTF20aclkuqh,Ia,0.03,,2459153.5,2460540.37,-1386.87,ZTF20aclkuqh_20201031_P60_v1.ascii,0
ZTF20aclnplo,Ic,0.0347,,2459166.5,2460540.56,-1374.06,ZTF20aclnplo_20201113_P60_v1.ascii,0
ZTF20aclnsts,Ia,0.0655,,2459155.5,2460538.53,-1383.03,ZTF20aclnsts_20201102_P60_v1.ascii,0
ZTF20aclnsts,Ia,0.0655,,2459156.5,2460538.53,-1382.03,ZTF20aclnsts_20201103_LT_v1.ascii,0
ZTF20aclnsts,Ia,0.0655,,2459157.5,2460538.53,-1381.03,ZTF20aclnsts_20201104_P60_v1.ascii,0
ZTF20aclnsts,Ia,0.0655,,2459166.5,2460538.53,-1372.03,ZTF20aclnsts_20201113_P60_v1.ascii,0
ZTF20acmaaan,II,0.01872,,2459143.5,2460533.26,-1389.76,ZTF20acmaaan_20201021_P200_v1.ascii,0
ZTF20acmaaan,II,0.01872,,2459144.5,2460533.26,-1388.76,ZTF20acmaaan_20201022_P60_v1.ascii,0
ZTF20acmaaan,II,0.01872,,2459145.5,2460533.26,-1387.76,ZTF20acmaaan_20201023_P60_v1.ascii,0
ZTF20acmaaan,II,0.01872,,2459149.5,2460533.26,-1383.76,ZTF20acmaaan_20201027_P60_v1.ascii,0
ZTF20acmjgyw,-,,,2459145.5,2460526.35,-1380.85,ZTF20acmjgyw_20201023_P60_v1.ascii,0
ZTF20acmjgyw,-,,,2459145.5,2460526.35,-1380.85,ZTF20acmjgyw_20201023_P60_v2.ascii,0
ZTF20acmjgyw,-,,,2459146.5,2460526.35,-1379.85,ZTF20acmjgyw_20201024_P60_v1.ascii,0
ZTF20acjfvzr,-,,,2459146.5,2460518.5,-1372.0,ZTF20acjfvzr_20201024_P60_v1.ascii,0
ZTF20acjfvzr,-,,,2459146.5,2460518.5,-1372.0,ZTF20acjfvzr_20201024_P60_v2.ascii,0
ZTF20aclkvjy,IIn,0.08,,2459155.5,2460540.31,-1384.81,ZTF20aclkvjy_20201102_P60_v1.ascii,0
ZTF20aclvvws,Ib,0.0255,,2459151.5,2460539.11,-1387.61,ZTF20aclvvws_20201029_P60_v2.ascii,0
ZTF20aclvvws,Ib,0.0255,,2459153.5,2460539.11,-1385.61,ZTF20aclvvws_20201031_P60_v1.ascii,0
ZTF20aclvvws,Ib,0.0255,,2459153.5,2460539.11,-1385.61,ZTF20aclvvws_20201031_P60_v2.ascii,0
ZTF20aclvvws,Ib,0.0255,,2459262.5,2460539.11,-1276.61,ZTF20aclvvws_20210217_Keck1_v1.ascii,0
ZTF20aclxbwk,Ia,0.07497,,2459153.5,2460538.25,-1384.75,ZTF20aclxbwk_20201031_P60_v1.ascii,0
ZTF20aclxbwk,Ia,0.07497,,2459153.5,2460538.25,-1384.75,ZTF20aclxbwk_20201031_P60_v2.ascii,0
ZTF20acmhpvd,CV,,,2459147.5,2460527.22,-1379.72,ZTF20acmhpvd_20201025_P60_v1.ascii,0
ZTF20acmcqwc,-,0.03116,,2459151.5,2460527.51,-1376.01,ZTF20acmcqwc_20201029_P60_v1.ascii,0
ZTF20acmhmzl,II,0.031,,2459150.5,2460533.17,-1382.67,ZTF20acmhmzl_20201028_P60_v1.ascii,0
ZTF20acmhmzl,II,0.031,,2459150.5,2460533.17,-1382.67,ZTF20acmhmzl_20201028_P60_v2.ascii,0
ZTF20acmydwh,-,0.09078,,2459156.5,2460540.2,-1383.7,ZTF20acmydwh_20201103_P60_v1.ascii,0
ZTF20acmydwh,-,0.09078,,2459156.5,2460540.2,-1383.7,ZTF20acmydwh_20201103_P60_v2.ascii,0
ZTF20acmydwh,-,0.09078,,2459157.5,2460540.2,-1382.7,ZTF20acmydwh_20201104_P60_v1.ascii,0
ZTF20acmydwh,-,0.09078,,2459157.5,2460540.2,-1382.7,ZTF20acmydwh_20201104_P60_v2.ascii,0
ZTF20acmzoxo,Ia,0.028,,2459149.5,2460539.34,-1389.84,ZTF20acmzoxo_20201027_P60_v1.ascii,0
ZTF20acmzoxo,Ia,0.028,,2459150.5,2460539.34,-1388.84,ZTF20acmzoxo_20201028_P60_v1.ascii,0
ZTF20acjzzyr,Ia,0.065,,2459156.5,2460529.31,-1372.81,ZTF20acjzzyr_20201103_P60_v1.ascii,0
ZTF20ackhlcw,-,,,2459151.5,2460535.55,-1384.05,ZTF20ackhlcw_20201029_P60_v1.ascii,0
ZTF20ackhlcw,-,,,2459156.5,2460535.55,-1379.05,ZTF20ackhlcw_20201103_P60_v1.ascii,0
ZTF20aclzegl,Ia,0.06,,2459149.5,2460533.4,-1383.9,ZTF20aclzegl_20201027_NTT_v1.ascii,0
ZTF20aclzegl,Ia,0.06,,2459151.5,2460533.4,-1381.9,ZTF20aclzegl_20201029_P60_v1.ascii,0
ZTF20acmddof,Ia,0.06,,2459150.5,2460539.5,-1389.0,ZTF20acmddof_20201028_P60_v1.ascii,0
ZTF20acmddof,Ia,0.06,,2459150.5,2460539.5,-1389.0,ZTF20acmddof_20201028_P60_v2.ascii,0
ZTF20acmddof,Ia,0.06,,2459155.5,2460539.5,-1384.0,ZTF20acmddof_20201102_P60_v1.ascii,0
ZTF20acmddof,Ia,0.06,,2459163.5,2460539.5,-1376.0,ZTF20acmddof_20201110_P60_v1.ascii,0
ZTF20acmddof,Ia,0.06,,2459163.5,2460539.5,-1376.0,ZTF20acmddof_20201110_P60_v2.ascii,0
ZTF20acmddof,Ia,0.06,,2459163.5,2460539.5,-1376.0,ZTF20acmddof_20201110_P60_v3.ascii,0
ZTF20acmyxdb,CV,,,2459150.5,2460531.21,-1380.71,ZTF20acmyxdb_20201028_P60_v1.ascii,0
ZTF20acmyxdb,CV,,,2459150.5,2460531.21,-1380.71,ZTF20acmyxdb_20201028_P60_v2.ascii,0
ZTF20acnigox,Ia,0.07,,2459152.5,2460537.43,-1384.93,ZTF20acnigox_20201030_P60_v1.ascii,0
ZTF20acnigox,Ia,0.07,,2459152.5,2460537.43,-1384.93,ZTF20acnigox_20201030_P60_v2.ascii,0
ZTF20acnigox,Ia,0.07,,2459158.5,2460537.43,-1378.93,ZTF20acnigox_20201105_P60_v1.ascii,0
ZTF20acnigox,Ia,0.07,,2459158.5,2460537.43,-1378.93,ZTF20acnigox_20201105_P60_v2.ascii,0
ZTF20acnigox,Ia,0.07,,2459164.5,2460537.43,-1372.93,ZTF20acnigox_20201111_P60_v1.ascii,0
ZTF20acnrphs,Ia,0.05,,2459164.5,2460537.15,-1372.65,ZTF20acnrphs_20201111_P60_v1.ascii,0
ZTF20acmafkf,Ia,0.12,,2459155.5,2460540.32,-1384.82,ZTF20acmafkf_20201102_P60_v1.ascii,0
ZTF20acmafkf,Ia,0.12,,2459156.5,2460540.32,-1383.82,ZTF20acmafkf_20201103_P60_v1.ascii,0
ZTF20acmfacr,Ia,0.07,,2459151.5,2460535.55,-1384.05,ZTF20acmfacr_20201029_NTT_v1.ascii,0
ZTF20acmfacr,Ia,0.07,,2459151.5,2460535.55,-1384.05,ZTF20acmfacr_20201029_P60_v1.ascii,0
ZTF20acnsgdb,Ia,0.07,,2459155.5,2460547.21,-1391.71,ZTF20acnsgdb_20201102_P60_v1.ascii,0
ZTF20acdkfjn,II,,,2459143.5,2460508.56,-1365.06,ZTF20acdkfjn_20201021_P200_v1.ascii,0
ZTF20aclfmwn,IIb,,,2459150.5,2460523.48,-1372.98,ZTF20aclfmwn_20201028_P60_v1.ascii,0
ZTF20aclfmwn,IIb,,,2459152.5,2460523.48,-1370.98,ZTF20aclfmwn_20201030_GTC_v1.ascii,0
