,ZTF_Name,Version,subject_ids,NoMatch,#1,#2,#3,#4,#5
624,ZTF18ablmflp,ZTF18ablmflp_20180805_P60_v1.ascii,53624685,2,3,0,0,3,3
625,ZTF18ablovbj,ZTF18ablovbj_20180808_P60_v1.ascii,53624688,3,0,8,0,0,0
626,ZTF18ablovbj,ZTF18ablovbj_20180808_P60_v2.ascii,53624689,2,4,0,0,3,2
627,ZTF18ablpmiy,ZTF18ablpmiy_20180813_P60_v1.ascii,53624690,0,2,2,0,0,7
628,ZTF18ablpmiy,ZTF18ablpmiy_20180813_P60_v2.ascii,53624691,1,3,1,1,2,0
629,ZTF18ablqdru,ZTF18ablqdru_20180815_P60_v1.ascii,53624692,5,1,4,0,1,0
630,ZTF18ablqkud,ZTF18ablqkud_20180821_P60_v1.ascii,53624697,1,8,1,0,0,0
631,ZTF18ablqlzp,ZTF18ablqlzp_20180812_P200_v1.ascii,53624699,3,1,3,0,3,1
632,ZTF18ablqqqm,ZTF18ablqqqm_20180814_P60_v1.ascii,53624700,3,0,1,5,1,1
633,ZTF18ablqqqm,ZTF18ablqqqm_20180814_P60_v2.ascii,53624701,3,2,0,1,3,0
634,ZTF18ablqqqm,ZTF18ablqqqm_20180912_P200_v2.ascii,53624702,3,1,1,5,0,1
635,ZTF18ablrljh,ZTF18ablrljh_20180812_P60_v1.ascii,53624706,3,5,2,1,0,0
636,ZTF18abltaxf,ZTF18abltaxf_20180815_P60_v1.ascii,53624710,0,5,0,5,0,0
637,ZTF18abltfho,ZTF18abltfho_20180819_P60_v1.ascii,53624716,1,2,1,0,1,5
638,ZTF18ablwafp,ZTF18ablwafp_20190702_Keck1_v1.ascii,53624728,0,4,2,5,0,0
639,ZTF18ablwtkf,ZTF18ablwtkf_20180813_P60_v2.ascii,53624735,3,3,2,1,2,0
640,ZTF18ablwtkf,ZTF18ablwtkf_20190407_APO_v1.ascii,53624736,0,1,9,1,0,0
641,ZTF18abmasep,ZTF18abmasep_20180821_P200_v1.ascii,53624737,1,6,3,1,0,0
642,ZTF18abmasep,ZTF18abmasep_20180821_P200_v3.ascii,53624738,1,1,4,2,2,1
643,ZTF18abmbdbg,ZTF18abmbdbg_20180812_P60_v1.ascii,53624739,0,0,3,8,0,0
644,ZTF18abmbdbg,ZTF18abmbdbg_20180812_P60_v2.ascii,53624740,1,7,1,0,1,0
645,ZTF18abmdoni,ZTF18abmdoni_20180816_P60_v1.ascii,53624741,2,0,1,4,0,4
646,ZTF18abmdpwe,ZTF18abmdpwe_20180814_P60_v1.ascii,53624742,0,1,1,1,8,0
647,ZTF18abmjvuf,ZTF18abmjvuf_20180821_P200_v1.ascii,53624744,0,10,0,1,0,0
648,ZTF18abmjyvo,ZTF18abmjyvo_20180826_P60_v1.ascii,53624745,0,6,4,1,0,0
649,ZTF18abmkaps,ZTF18abmkaps_20180827_P60_v1.ascii,53624747,0,3,2,0,6,0
650,ZTF18abmmdif,ZTF18abmmdif_20180817_P60_v1.ascii,53624748,0,3,0,1,6,2
651,ZTF18abmmfiy,ZTF18abmmfiy_20200702_P60_v1.ascii,53624749,7,0,0,1,2,0
652,ZTF18abmmkaz,ZTF18abmmkaz_20180817_P60_v2.ascii,53624750,0,3,0,2,0,5
653,ZTF18abmogag,ZTF18abmogag_20180817_P60_v1.ascii,53624752,9,2,0,0,0,0
654,ZTF18abmogag,ZTF18abmogag_20180821_P200_v1.ascii,53624753,2,0,0,4,3,2
655,ZTF18abmoung,ZTF18abmoung_20180821_P60_v2.ascii,53624754,2,2,0,2,4,1
656,ZTF18abmqrwk,ZTF18abmqrwk_20180822_P60_v1.ascii,53624755,1,0,0,0,9,0
657,ZTF18abmrhom,ZTF18abmrhom_20180818_P60_v1.ascii,53624756,2,2,0,0,1,6
658,ZTF18abmwnov,ZTF18abmwnov_20180831_P60_v1.ascii,53624757,0,5,4,1,1,0
659,ZTF18abmxahs,ZTF18abmxahs_20180818_P60_v1.ascii,53624759,0,7,0,2,1,1
660,ZTF18abmxdhb,ZTF18abmxdhb_20180820_P60_v1.ascii,53624761,1,3,1,3,3,0
661,ZTF18abmxelh,ZTF18abmxelh_20181012_Keck1_v1.ascii,53624763,7,0,0,2,1,0
662,ZTF18abmxmsv,ZTF18abmxmsv_20180820_P60_v1.ascii,53624765,1,0,5,2,3,0
663,ZTF18abnbldg,ZTF18abnbldg_20181118_P60_v1.ascii,53624766,8,1,1,0,0,1
664,ZTF18abnbxsy,ZTF18abnbxsy_20180820_P60_v1.ascii,53624767,4,2,2,0,2,1
665,ZTF18abncdhd,ZTF18abncdhd_20180820_P60_v1.ascii,53624768,0,2,3,0,2,4
666,ZTF18abnnnzk,ZTF18abnnnzk_20180927_P60_v1.ascii,53624771,3,3,0,1,1,3
667,ZTF18abnonwz,ZTF18abnonwz_20180821_P200_v1.ascii,53624772,0,5,0,0,2,4
668,ZTF18abnoonq,ZTF18abnoonq_20180822_P60_v1.ascii,53624773,8,0,1,1,0,1
669,ZTF18abnuark,ZTF18abnuark_20180822_P60_v1.ascii,53624775,8,1,0,0,0,1
670,ZTF18abnurff,ZTF18abnurff_20180821_P60_v1.ascii,53624777,3,2,5,0,1,0
671,ZTF18abnuzzt,ZTF18abnuzzt_20180823_P60_v1.ascii,53624778,9,0,0,1,1,0
672,ZTF18abnxfve,ZTF18abnxfve_20180912_P200_v2.ascii,53624779,0,9,0,0,1,0
673,ZTF18abnxhmc,ZTF18abnxhmc_20180819_P60_v1.ascii,53624780,1,2,1,1,5,0
674,ZTF18abnxhmc,ZTF18abnxhmc_20180901_P60_v1.ascii,53624782,0,1,3,2,4,1
675,ZTF18abnygkb,ZTF18abnygkb_20180829_P60_v1.ascii,53624783,1,7,0,2,0,0
676,ZTF18abnzlai,ZTF18abnzlai_20180823_P60_v1.ascii,53624786,4,2,0,0,0,5
677,ZTF18abnzlai,ZTF18abnzlai_20180824_P60_v1.ascii,53624787,0,1,2,5,2,0
678,ZTF18abnzlai,ZTF18abnzlai_20180912_P200_v2.ascii,53624788,0,1,0,3,0,5
679,ZTF18aboabxv,ZTF18aboabxv_20180831_P60_v1.ascii,53624794,0,7,0,2,0,2
680,ZTF18aboabxv,ZTF18aboabxv_20190403_Keck1_v1.ascii,53624795,4,0,2,1,3,1
681,ZTF18abobvym,ZTF18abobvym_20180821_P60_v1.ascii,53624797,1,0,1,1,0,8
682,ZTF18aboebsg,ZTF18aboebsg_20180922_P60_v1.ascii,53624798,6,1,1,0,3,0
683,ZTF18aboerpp,ZTF18aboerpp_20180916_P60_v1.ascii,53624799,2,3,5,0,1,0
684,ZTF18abojpnr,ZTF18abojpnr_20180821_P60_v1.ascii,53624800,0,2,3,6,0,1
685,ZTF18abojpnr,ZTF18abojpnr_20180909_P60_v1.ascii,53624801,9,0,1,0,1,0
686,ZTF18abojpnr,ZTF18abojpnr_20181008_NOT_v1.ascii,53624803,2,2,4,3,0,0
687,ZTF18abojpnr,ZTF18abojpnr_20181113_NOT_v1.ascii,53624804,4,0,1,2,0,3
688,ZTF18abojpnr,ZTF18abojpnr_20181127_P60_v1.ascii,53624805,3,0,0,1,3,2
689,ZTF18abojpnr,ZTF18abojpnr_20190603_Keck1_v1.ascii,53624806,0,6,1,3,1,0
690,ZTF18abokyfk,ZTF18abokyfk_20180821_Gemini_N_v2.ascii,53624810,8,1,2,0,0,0
691,ZTF18abokyfk,ZTF18abokyfk_20180821_P60_v1.ascii,53624812,0,2,1,6,1,0
692,ZTF18abokyfk,ZTF18abokyfk_20180827_P60_v1.ascii,53624815,5,1,3,2,0,0
693,ZTF18abokyfk,ZTF18abokyfk_20180925_P60_v1.ascii,53624818,0,6,2,0,0,2
694,ZTF18abokyfk,ZTF18abokyfk_20180925_P60_v2.ascii,53624819,0,4,1,1,2,2
695,ZTF18abokyfk,ZTF18abokyfk_20181103_P60_v1.ascii,53624820,0,2,3,4,2,0
696,ZTF18abokyfk,ZTF18abokyfk_20181114_P60_v1.ascii,53624821,5,0,1,2,2,1
697,ZTF18abokyfk,ZTF18abokyfk_20181126_P60_v1.ascii,53624823,1,5,0,0,1,2
698,ZTF18abokyfk,ZTF18abokyfk_20181204_P60_v1.ascii,53624824,1,1,3,3,2,0
699,ZTF18abokyfk,ZTF18abokyfk_20181217_WHT_v2.ascii,53624826,2,6,0,1,2,0
700,ZTF18abokyfk,ZTF18abokyfk_20181219_P60_v1.ascii,53624827,4,1,0,3,1,2
701,ZTF18abolvoh,ZTF18abolvoh_20180913_Keck1_v1.ascii,53624829,0,3,1,6,0,1
702,ZTF18abomklq,ZTF18abomklq_20181026_P60_v1.ascii,53624831,0,3,0,1,0,6
703,ZTF18abomklq,ZTF18abomklq_20181103_APO_v1.ascii,53624832,3,4,1,2,0,2
704,ZTF18aboqykf,ZTF18aboqykf_20180829_P60_v1.ascii,53624834,2,0,5,1,2,0
705,ZTF18abosqbk,ZTF18abosqbk_20180823_P60_v2.ascii,53624836,0,2,3,3,2,1
706,ZTF18abotcjv,ZTF18abotcjv_20180906_P60_v1.ascii,53624838,1,2,6,0,0,2
707,ZTF18abpamut,ZTF18abpamut_20180903_P60_v1.ascii,53624842,0,2,4,1,1,3
708,ZTF18abpaywm,ZTF18abpaywm_20180830_P60_v1.ascii,53624844,2,2,3,0,2,2
709,ZTF18abpmwfx,ZTF18abpmwfx_20180826_P60_v1.ascii,53624846,0,8,2,1,0,0
710,ZTF18abpmwlt,ZTF18abpmwlt_20180826_P60_v1.ascii,53624847,1,9,0,0,0,1
711,ZTF18abpoynt,ZTF18abpoynt_20180826_P60_v1.ascii,53624848,4,0,1,2,2,2
712,ZTF18abptzkg,ZTF18abptzkg_20180827_P60_v1.ascii,53624850,2,1,0,8,0,0
713,ZTF18abqarng,ZTF18abqarng_20181108_P60_v1.ascii,53624851,0,4,6,0,1,0
714,ZTF18abqjvyl,ZTF18abqjvyl_20180912_P200_v2.ascii,53624857,1,3,1,3,0,1
715,ZTF18abqlpgq,ZTF18abqlpgq_20180912_P60_v1.ascii,53624858,0,2,1,4,2,2
716,ZTF18abquyqj,ZTF18abquyqj_20200107_P60_v2.ascii,53624860,0,1,2,7,1,0
717,ZTF18abqyvzy,ZTF18abqyvzy_20180905_LT_v1.ascii,53624862,2,6,3,0,0,0
718,ZTF18abrfchj,ZTF18abrfchj_20181117_P60_v1.ascii,53624866,1,5,1,0,2,2
719,ZTF18abrqfjs,ZTF18abrqfjs_20180830_P60_v1.ascii,53624873,0,0,8,0,3,0
720,ZTF18abrwuou,ZTF18abrwuou_20181010_P200_v1.ascii,53624874,4,1,1,1,3,0
721,ZTF18abrwwzs,ZTF18abrwwzs_20180909_P60_v1.ascii,53624875,6,1,2,0,2,0
722,ZTF18abrxrms,ZTF18abrxrms_20180906_P60_v1.ascii,53624876,7,1,0,0,2,0
723,ZTF18abryqnn,ZTF18abryqnn_20180830_P60_v1.ascii,53624877,1,1,1,2,3,3
724,ZTF18abrytwr,ZTF18abrytwr_20180912_P60_v1.ascii,53624878,9,1,0,0,0,1
725,ZTF18abrzbtb,ZTF18abrzbtb_20180913_P60_v2.ascii,53624880,1,4,0,2,4,0
726,ZTF18abrzbyt,ZTF18abrzbyt_20181110_Keck1_v1.ascii,53624883,0,3,6,0,2,0
727,ZTF18abrzcgl,ZTF18abrzcgl_20180922_P60_v1.ascii,53624884,0,4,0,0,4,3
728,ZTF18abrzeym,ZTF18abrzeym_20180913_P60_v1.ascii,53624885,0,1,1,4,3,2
729,ZTF18abrzgqr,ZTF18abrzgqr_20180904_P60_v1.ascii,53624886,6,0,1,2,2,0
730,ZTF18absanfq,ZTF18absanfq_20180901_P60_v1.ascii,53624887,3,3,0,3,0,2
731,ZTF18absayvp,ZTF18absayvp_20180901_P60_v2.ascii,53624888,0,2,5,1,2,0
732,ZTF18absbgqd,ZTF18absbgqd_20180907_P60_v1.ascii,53624889,4,3,2,1,0,1
733,ZTF18absclsr,ZTF18absclsr_20180904_P60_v1.ascii,53624890,0,11,0,0,0,0
734,ZTF18absclsr,ZTF18absclsr_20180918_P60_v1.ascii,53624891,3,0,0,6,0,2
735,ZTF18absclsr,ZTF18absclsr_20181212_P60_v1.ascii,53624892,2,2,2,0,4,0
736,ZTF18absclsr,ZTF18absclsr_20181223_P60_v1.ascii,53624893,5,3,0,0,3,0
737,ZTF18absclsr,ZTF18absclsr_20181223_P60_v2.ascii,53624894,5,1,0,0,0,5
738,ZTF18abscyjj,ZTF18abscyjj_20180912_P200_v2.ascii,53624897,0,7,1,0,2,0
739,ZTF18abscyjj,ZTF18abscyjj_20190406_Keck1_v1.ascii,53624898,3,0,0,1,6,1
740,ZTF18absdgon,ZTF18absdgon_20180907_P60_v1.ascii,53624899,0,6,2,3,0,0
741,ZTF18absdgon,ZTF18absdgon_20190524_P200_v1.ascii,53624900,0,4,3,0,0,4
742,ZTF18absdxpk,ZTF18absdxpk_20180924_P60_v1.ascii,53624901,2,3,1,1,3,1
743,ZTF18absgnbm,ZTF18absgnbm_20180904_P60_v1.ascii,53624902,0,4,6,1,0,0
744,ZTF18absgnio,ZTF18absgnio_20180909_P60_v1.ascii,53624904,0,2,0,9,0,0
745,ZTF18abshezu,ZTF18abshezu_20181111_Keck1_v1.ascii,53624912,0,7,3,1,0,0
746,ZTF18abshezu,ZTF18abshezu_20190702_Keck1_v2.ascii,53624915,1,1,0,2,3,3
747,ZTF18abshmro,ZTF18abshmro_20180906_P60_v1.ascii,53624916,0,0,2,0,8,0
748,ZTF18absjiej,ZTF18absjiej_20180909_P60_v2.ascii,53624918,1,1,5,1,1,1
749,ZTF18abskoyh,ZTF18abskoyh_20180906_P60_v1.ascii,53624922,3,2,2,0,1,3
750,ZTF18abskzjm,ZTF18abskzjm_20180905_P60_v1.ascii,53624923,0,1,0,10,0,0
751,ZTF18abslbyi,ZTF18abslbyi_20180912_P200_v2.ascii,53624924,2,1,1,2,4,1
752,ZTF18absldfl,ZTF18absldfl_20180904_P60_v1.ascii,53624925,1,4,0,5,0,1
753,ZTF18absliyc,ZTF18absliyc_20180911_P60_v2.ascii,53624929,2,1,0,0,0,8
754,ZTF18absltuj,ZTF18absltuj_20181127_P60_v1.ascii,53624930,1,1,1,7,0,0
755,ZTF18absmoql,ZTF18absmoql_20180904_P60_v1.ascii,53624931,4,6,1,0,0,0
756,ZTF18absnibc,ZTF18absnibc_20180904_P60_v1.ascii,53624932,4,0,7,0,0,0
757,ZTF18absrcps,ZTF18absrcps_20180924_P60_v1.ascii,53624940,2,1,1,0,6,1
758,ZTF18absspcp,ZTF18absspcp_20180905_P60_v1.ascii,53624943,2,0,0,0,3,6
759,ZTF18absspcp,ZTF18absspcp_20180911_P60_v1.ascii,53624944,1,4,1,0,0,5
760,ZTF18absstyb,ZTF18absstyb_20180909_P60_v2.ascii,53624945,0,10,0,0,0,1
761,ZTF18absunxx,ZTF18absunxx_20180908_P60_v1.ascii,53624947,2,0,1,8,0,0
762,ZTF18abtgkdo,ZTF18abtgkdo_20181201_Keck1_v1.ascii,53624951,2,1,1,0,7,0
763,ZTF18abtgnxs,ZTF18abtgnxs_20180907_P60_v1.ascii,53624952,1,4,2,0,4,0
764,ZTF18abthqde,ZTF18abthqde_20180913_P60_v2.ascii,53624955,2,0,1,0,6,2
765,ZTF18abthvpk,ZTF18abthvpk_20190419_P60_v1.ascii,53624956,1,1,1,0,7,1
766,ZTF18abtizrj,ZTF18abtizrj_20180907_P60_v1.ascii,53624957,4,2,1,0,2,1
767,ZTF18abtjmns,ZTF18abtjmns_20181110_Keck1_v1.ascii,53624958,1,5,2,2,1,0
768,ZTF18abtkqkb,ZTF18abtkqkb_20181010_P200_v1.ascii,53624959,3,0,8,0,0,0
769,ZTF18abtmbaz,ZTF18abtmbaz_20180912_P60_v1.ascii,53624960,0,3,4,1,0,3
770,ZTF18abtmtfy,ZTF18abtmtfy_20181006_P60_v1.ascii,53624961,0,0,0,3,1,6
771,ZTF18abtnbys,ZTF18abtnbys_20191027_Keck1_v1.ascii,53624963,0,4,6,1,0,0
772,ZTF18abtogdl,ZTF18abtogdl_20180927_P60_v2.ascii,53624965,0,0,3,5,1,2
773,ZTF18abtqevs,ZTF18abtqevs_20180913_P200_v1.ascii,53624966,0,1,0,1,1,8
774,ZTF18abtrvkm,ZTF18abtrvkm_20180922_P60_v1.ascii,53624969,0,1,1,1,7,0
775,ZTF18abttsrb,ZTF18abttsrb_20181012_Keck1_v1.ascii,53624973,2,2,4,3,0,0
776,ZTF18abtuzwc,ZTF18abtuzwc_20180916_P60_v1.ascii,53624974,3,1,3,0,1,3
777,ZTF18abtvgxv,ZTF18abtvgxv_20181010_P200_v1.ascii,53624975,1,1,1,0,0,8
778,ZTF18abtvgxv,ZTF18abtvgxv_20181010_P200_v2.ascii,53624976,5,0,2,3,0,0
779,ZTF18abtvgxv,ZTF18abtvgxv_20181010_P200_v3.ascii,53624977,1,0,1,8,1,0
780,ZTF18abtvhef,ZTF18abtvhef_20181002_P200_v1.ascii,53624978,2,1,2,3,0,2
781,ZTF18abtyyaw,ZTF18abtyyaw_20181110_Keck1_v1.ascii,53624982,0,2,4,3,1,1
782,ZTF18abuatfp,ZTF18abuatfp_20181204_Keck1_v1.ascii,53624986,0,9,1,1,0,0
783,ZTF18abucxcj,ZTF18abucxcj_20180811_P200_v1.ascii,53624989,2,3,2,3,1,0
784,ZTF18abucxcj,ZTF18abucxcj_20180916_P60_v2.ascii,53624990,0,5,1,2,3,0
785,ZTF18abucxcj,ZTF18abucxcj_20190811_P200_v1.ascii,53624992,0,3,2,1,1,4
786,ZTF18abuehkg,ZTF18abuehkg_20180908_P60_v1.ascii,53624993,1,3,7,0,0,0
787,ZTF18abugmrg,ZTF18abugmrg_20181010_P200_v1.ascii,53624995,1,1,5,1,1,2
788,ZTF18abugmrg,ZTF18abugmrg_20181110_Keck1_v1.ascii,53624996,1,0,4,2,2,1
789,ZTF18abugthp,ZTF18abugthp_20190810_P60_v1.ascii,53624997,0,2,9,0,0,0
790,ZTF18abuhyjv,ZTF18abuhyjv_20180912_P200_v2.ascii,53624998,0,1,2,2,6,0
791,ZTF18abuhzfc,ZTF18abuhzfc_20180913_DCT_v1.ascii,53624999,1,3,4,2,0,0
792,ZTF18abuhzfc,ZTF18abuhzfc_20180913_P60_v1.ascii,53625000,2,0,0,0,7,1
793,ZTF18abukavn,ZTF18abukavn_20180909_LT_v1.ascii,53625007,2,1,5,1,1,1
794,ZTF18abukavn,ZTF18abukavn_20180910_LT_v1.ascii,53625008,2,0,3,0,1,4
795,ZTF18abukavn,ZTF18abukavn_20180910_P200_v6.ascii,53625009,1,0,0,2,0,7
796,ZTF18abukavn,ZTF18abukavn_20180911_P200_v1.ascii,53625011,3,3,5,0,0,0
797,ZTF18abukavn,ZTF18abukavn_20180911_P200_v2.ascii,53625012,2,6,1,1,0,0
798,ZTF18abukavn,ZTF18abukavn_20180912_P200_v4.ascii,53625013,1,4,0,3,1,2
799,ZTF18abukavn,ZTF18abukavn_20180912_P200_v8.ascii,53625015,1,4,3,0,1,2
800,ZTF18abukavn,ZTF18abukavn_20180913_Keck1_v1.ascii,53625016,4,2,2,0,0,3
801,ZTF18abukavn,ZTF18abukavn_20180917_NOT_v1.ascii,53625020,3,2,0,0,3,3
802,ZTF18abukavn,ZTF18abukavn_20180917_P60_v1.ascii,53625021,2,8,2,0,0,0
803,ZTF18abukavn,ZTF18abukavn_20180918_LT_v1.ascii,53625022,2,5,1,1,0,1
804,ZTF18abukavn,ZTF18abukavn_20180918_P200_v1.ascii,53625023,2,0,5,3,1,0
805,ZTF18abukavn,ZTF18abukavn_20180918_P200_v2.ascii,53625024,1,1,5,2,0,0
806,ZTF18abukavn,ZTF18abukavn_20180921_LT_v1.ascii,53625025,6,5,0,0,0,0
807,ZTF18abukavn,ZTF18abukavn_20180926_LT_v1.ascii,53625026,4,1,0,6,0,0
808,ZTF18abukavn,ZTF18abukavn_20180927_P60_v3.ascii,53625027,0,0,1,1,8,1
809,ZTF18abukavn,ZTF18abukavn_20181002_P200_v2.ascii,53625029,5,0,5,0,0,1
810,ZTF18abukavn,ZTF18abukavn_20181109_Keck1_v1.ascii,53625030,3,1,6,1,0,0
811,ZTF18abukavn,ZTF18abukavn_20190201_Keck1_v4.ascii,53625031,2,6,2,0,1,0
812,ZTF18abulkrl,ZTF18abulkrl_20180914_P60_v1.ascii,53625033,0,0,0,10,0,1
813,ZTF18abumesx,ZTF18abumesx_20190629_P60_v1.ascii,53625034,8,2,0,0,1,0
814,ZTF18abupgps,ZTF18abupgps_20181121_P60_v1.ascii,53625037,1,1,1,0,8,0
815,ZTF18abupgql,ZTF18abupgql_20180913_P200_v1.ascii,53625038,0,1,1,8,1,0
816,ZTF18abuqhje,ZTF18abuqhje_20180917_P60_v1.ascii,53625040,1,5,3,1,0,1
817,ZTF18abuqugw,ZTF18abuqugw_20180912_P200_v2.ascii,53625043,0,0,4,0,0,7
818,ZTF18abuqugw,ZTF18abuqugw_20180915_P60_v1.ascii,53625044,1,2,0,0,5,2
819,ZTF18abuuqkb,ZTF18abuuqkb_20181204_Keck1_v1.ascii,53625045,1,7,0,0,0,2
820,ZTF18abuxjrd,ZTF18abuxjrd_20180917_P60_v1.ascii,53625047,2,2,1,5,0,0
821,ZTF18abuykiu,ZTF18abuykiu_20181010_P200_v1.ascii,53625049,2,2,0,0,0,7
822,ZTF18abvassm,ZTF18abvassm_20180917_P60_v1.ascii,53625050,10,0,0,1,0,0
823,ZTF18abvbpku,ZTF18abvbpku_20180925_P60_v1.ascii,53625052,3,1,0,4,1,2
824,ZTF18abvefxs,ZTF18abvefxs_20181204_Keck1_v1.ascii,53625054,0,4,3,1,2,0
825,ZTF18abvejbm,ZTF18abvejbm_20180912_P200_v2.ascii,53625055,1,2,1,6,1,0
826,ZTF18abvejbm,ZTF18abvejbm_20180914_P60_v1.ascii,53625056,3,5,2,1,0,0
827,ZTF18abvejqt,ZTF18abvejqt_20181223_P60_v1.ascii,53625057,5,0,2,2,1,1
828,ZTF18abvfecb,ZTF18abvfecb_20180929_P60_v1.ascii,53625060,0,2,4,1,1,3
829,ZTF18abvfjwt,ZTF18abvfjwt_20180923_P60_v1.ascii,53625061,1,0,0,7,2,1
830,ZTF18abvfjwt,ZTF18abvfjwt_20181009_P60_v1.ascii,53625062,2,2,2,4,1,0
831,ZTF18abvfjwt,ZTF18abvfjwt_20181009_P60_v2.ascii,53625063,0,6,3,0,2,0
832,ZTF18abvfjwt,ZTF18abvfjwt_20181201_Keck1_v1.ascii,53625064,3,2,0,0,4,2
833,ZTF18abvgghe,ZTF18abvgghe_20181110_P60_v1.ascii,53625065,0,0,4,5,0,2
834,ZTF18abvgivy,ZTF18abvgivy_20180919_P60_v1.ascii,53625067,4,2,0,5,0,0
835,ZTF18abvgjyl,ZTF18abvgjyl_20181111_Keck1_v1.ascii,53625079,3,3,1,1,2,1
836,ZTF18abvgjyl,ZTF18abvgjyl_20181213_P200_v1.ascii,53625080,0,1,0,0,0,9
837,ZTF18abvgjyl,ZTF18abvgjyl_20190304_Keck1_v1.ascii,53625081,0,5,2,0,0,1
838,ZTF18abvklbt,ZTF18abvklbt_20180916_P60_v1.ascii,53625085,1,4,3,1,2,0
839,ZTF18abvkmgw,ZTF18abvkmgw_20180914_P60_v1.ascii,53625086,2,2,1,0,0,5
840,ZTF18abvkmgw,ZTF18abvkmgw_20180916_P60_v1.ascii,53625087,4,2,0,1,2,2
841,ZTF18abvkmgw,ZTF18abvkmgw_20180921_P60_v2.ascii,53625088,1,3,0,0,0,7
842,ZTF18abvkmgw,ZTF18abvkmgw_20181110_Keck1_v1.ascii,53625089,2,3,4,1,0,0
843,ZTF18abvkmgw,ZTF18abvkmgw_20190105_Keck1_v1.ascii,53625090,2,2,2,0,1,4
844,ZTF18abvlchy,ZTF18abvlchy_20180918_P60_v1.ascii,53625091,0,3,1,2,5,0
845,ZTF18abvmlow,ZTF18abvmlow_20190103_P60_v1.ascii,53625092,2,0,2,6,0,0
846,ZTF18abvnsmh,ZTF18abvnsmh_20190325_P60_v1.ascii,53625093,0,6,4,1,0,0
847,ZTF18abvpiim,ZTF18abvpiim_20180917_P60_v1.ascii,53625094,2,4,1,0,1,3
848,ZTF18abvptts,ZTF18abvptts_20180919_P60_v1.ascii,53625095,1,1,0,8,0,1
849,ZTF18abvrzqj,ZTF18abvrzqj_20181201_Keck1_v1.ascii,53625096,0,1,7,0,1,2
850,ZTF18abvsvjs,ZTF18abvsvjs_20180922_P60_v1.ascii,53625097,1,2,0,4,2,1
851,ZTF18abvtrnc,ZTF18abvtrnc_20180929_P60_v1.ascii,53625098,0,0,0,9,1,1
852,ZTF18abvtrnc,ZTF18abvtrnc_20180929_P60_v2.ascii,53625099,0,5,1,3,1,1
853,ZTF18abvttfl,ZTF18abvttfl_20181201_Keck1_v1.ascii,53625100,7,1,0,0,2,1
854,ZTF18abvvmdf,ZTF18abvvmdf_20180915_P60_v2.ascii,53625101,1,7,0,0,2,0
855,ZTF18abvvmdf,ZTF18abvvmdf_20180918_P200_v1.ascii,53625102,6,4,0,0,1,0
856,ZTF18abvvmdf,ZTF18abvvmdf_20181025_P60_v1.ascii,53625103,2,7,0,0,1,1
857,ZTF18abvwqtp,ZTF18abvwqtp_20180921_P60_v1.ascii,53625106,0,4,4,3,0,0
858,ZTF18abvxoty,ZTF18abvxoty_20180922_P60_v2.ascii,53625107,3,0,0,3,5,0
859,ZTF18abvxoty,ZTF18abvxoty_20181009_P60_v1.ascii,53625108,0,6,0,5,0,0
860,ZTF18abvxoty,ZTF18abvxoty_20181010_P200_v1.ascii,53625109,1,1,2,3,4,0
861,ZTF18abvxqtp,ZTF18abvxqtp_20180924_P60_v1.ascii,53625110,2,9,0,0,0,0
862,ZTF18abvzdvj,ZTF18abvzdvj_20180915_GS_v2.ascii,53625112,4,6,0,1,0,0
863,ZTF18abvzdvj,ZTF18abvzdvj_20180921_LT_v1.ascii,53625113,3,3,4,1,0,0
864,ZTF18abvzdvj,ZTF18abvzdvj_20180930_P60_v2.ascii,53625116,3,0,0,7,0,0
865,ZTF18abvzdvj,ZTF18abvzdvj_20181002_P200_v1.ascii,53625117,3,1,0,5,2,0
866,ZTF18abvzdvj,ZTF18abvzdvj_20181012_P60_v1.ascii,53625118,9,0,1,1,0,0
867,ZTF18abvzdvj,ZTF18abvzdvj_20181022_P60_v1.ascii,53625119,1,1,1,5,2,1
868,ZTF18abwbaim,ZTF18abwbaim_20181009_P60_v2.ascii,53625121,3,1,2,1,4,0
869,ZTF18abwckdq,ZTF18abwckdq_20181010_P200_v1.ascii,53625124,2,6,1,1,1,0
870,ZTF18abwckdq,ZTF18abwckdq_20181110_Keck1_v1.ascii,53625125,4,2,2,1,1,1
871,ZTF18abwckzf,ZTF18abwckzf_20180922_P60_v1.ascii,53625126,2,3,3,1,1,0
872,ZTF18abwckzf,ZTF18abwckzf_20181006_P60_v1.ascii,53625127,7,4,0,0,0,0
873,ZTF18abwckzf,ZTF18abwckzf_20181010_P200_v1.ascii,53625128,0,3,0,2,0,6
874,ZTF18abwckzf,ZTF18abwckzf_20181110_Keck1_v1.ascii,53625129,3,2,1,2,3,0
875,ZTF18abwclem,ZTF18abwclem_20180921_P60_v1.ascii,53625130,0,2,6,0,2,1
876,ZTF18abwcooy,ZTF18abwcooy_20181204_Keck1_v1.ascii,53625132,0,1,0,2,7,0
877,ZTF18abwdcdv,ZTF18abwdcdv_20180922_P60_v1.ascii,53625133,0,6,1,4,0,0
878,ZTF18abwdcdv,ZTF18abwdcdv_20181009_P60_v1.ascii,53625135,0,2,2,5,0,2
879,ZTF18abwdcdv,ZTF18abwdcdv_20190604_P200_v1.ascii,53625136,1,6,0,2,1,0
