classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
286367384,Ketemm,2187473,5ac47558203dcd9b9f6e,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:17:20 UTC,,,"{""source"":""api"",""session"":""340c1def708f915c08afee32ecf395036ed289e99659c33af5053c98b4acac4f"",""viewport"":{""width"":768,""height"":985},""started_at"":""2020-11-11T03:16:03.934Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_4 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G61 Safari/602.1"",""utc_offset"":""-3600"",""finished_at"":""2020-11-11T03:17:20.549Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:05:36.323Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIINORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""1""},""filters"":{}}]}]","{""51494965"":{""retired"":null,""z_snid"":""0.06"",""#Image0"":""snidfits_emclip_ZTF18aahqkbt_20180519_DCT_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahqkbt_20180519_DCT_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahqkbt_20180519_DCT_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahqkbt_20180519_DCT_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahqkbt_20180519_DCT_v1_5.png"",""!ZTF_Name"":""ZTF18aahqkbt"",""z_snid_err"":""0.008"",""!ZTF_Version"":""ZTF18aahqkbt_20180519_DCT_v1""}}",51494965
286367482,Ketemm,2187473,5ac47558203dcd9b9f6e,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:18:37 UTC,,,"{""source"":""api"",""session"":""340c1def708f915c08afee32ecf395036ed289e99659c33af5053c98b4acac4f"",""viewport"":{""width"":768,""height"":985},""started_at"":""2020-11-11T03:17:20.730Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 10_3_4 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G61 Safari/602.1"",""utc_offset"":""-3600"",""finished_at"":""2020-11-11T03:18:36.762Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":722,""clientHeight"":406,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:05:36.323Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""NONSNAGNORCVORGALORETC"",""answers"":{""NOTASNSUBTYPE"":""GALAXY""},""filters"":{}}]}]","{""51494937"":{""retired"":null,""z_snid"":""0.166"",""#Image0"":""snidfits_emclip_ZTF18aahmhxu_20180717_P200_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahmhxu_20180717_P200_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahmhxu_20180717_P200_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahmhxu_20180717_P200_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahmhxu_20180717_P200_v1_5.png"",""!ZTF_Name"":""ZTF18aahmhxu"",""z_snid_err"":""0.002"",""!ZTF_Version"":""ZTF18aahmhxu_20180717_P200_v1""}}",51494937
286368102,not-logged-in-f27075c4d3138426e14c,,f27075c4d3138426e14c,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:25:53 UTC,,,"{""source"":""api"",""session"":""7c38c2391dbcbc121232aaba0ffc685708364c28f440d878caa5e177eb7f2fc5"",""viewport"":{""width"":1024,""height"":729},""started_at"":""2020-11-11T03:21:19.925Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2020-11-11T03:25:52.980Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:21:19.882Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIANORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""2""},""filters"":{""NARROWEMISSIONLINES"":""NO""}}]}]","{""51494855"":{""retired"":null,""z_snid"":""0.028"",""#Image0"":""snidfits_emclip_ZTF18aahfohe_20180513_DCT_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahfohe_20180513_DCT_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahfohe_20180513_DCT_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahfohe_20180513_DCT_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahfohe_20180513_DCT_v1_5.png"",""!ZTF_Name"":""ZTF18aahfohe"",""z_snid_err"":""0.002"",""!ZTF_Version"":""ZTF18aahfohe_20180513_DCT_v1""}}",51494855
286368200,not-logged-in-f27075c4d3138426e14c,,f27075c4d3138426e14c,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:26:46 UTC,,,"{""source"":""api"",""session"":""7c38c2391dbcbc121232aaba0ffc685708364c28f440d878caa5e177eb7f2fc5"",""viewport"":{""width"":1024,""height"":729},""started_at"":""2020-11-11T03:25:53.016Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2020-11-11T03:26:46.369Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":545,""clientHeight"":307,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:21:19.882Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494940"":{""retired"":null,""z_snid"":""0.068"",""#Image0"":""snidfits_emclip_ZTF18aahmkac_20190529_DCT_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahmkac_20190529_DCT_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahmkac_20190529_DCT_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahmkac_20190529_DCT_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahmkac_20190529_DCT_v1_5.png"",""!ZTF_Name"":""ZTF18aahmkac"",""z_snid_err"":""0.003"",""!ZTF_Version"":""ZTF18aahmkac_20190529_DCT_v1""}}",51494940
286368521,not-logged-in-e5cdd4860b53c5d431f0,,e5cdd4860b53c5d431f0,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:30:21 UTC,,,"{""source"":""api"",""session"":""3b2155e22ad74e9937071dc823cde875c9061a7b17845fbf671361c060a5c969"",""viewport"":{""width"":1536,""height"":792},""started_at"":""2020-11-11T03:25:44.832Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36 Edg/86.0.622.63"",""utc_offset"":""0"",""finished_at"":""2020-11-11T03:30:19.806Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:25:45.745Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494629"":{""retired"":null,""z_snid"":""0.05"",""#Image0"":""snidfits_emclip_ZTF18aabvmws_20181110_P60_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aabvmws_20181110_P60_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aabvmws_20181110_P60_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aabvmws_20181110_P60_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aabvmws_20181110_P60_v1_5.png"",""!ZTF_Name"":""ZTF18aabvmws"",""z_snid_err"":""0.009"",""!ZTF_Version"":""ZTF18aabvmws_20181110_P60_v1""}}",51494629
286368735,not-logged-in-344681d37c4ea792f279,,344681d37c4ea792f279,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:32:53 UTC,,,"{""source"":""api"",""session"":""3b2155e22ad74e9937071dc823cde875c9061a7b17845fbf671361c060a5c969"",""viewport"":{""width"":1536,""height"":792},""started_at"":""2020-11-11T03:30:19.838Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36 Edg/86.0.622.63"",""utc_offset"":""0"",""finished_at"":""2020-11-11T03:32:52.074Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":1010,""clientHeight"":568,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:25:45.745Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494914"":{""retired"":null,""z_snid"":""0.289"",""#Image0"":""snidfits_emclip_ZTF18aahjaxz_20180419_P60_v3_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahjaxz_20180419_P60_v3_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahjaxz_20180419_P60_v3_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahjaxz_20180419_P60_v3_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahjaxz_20180419_P60_v3_5.png"",""!ZTF_Name"":""ZTF18aahjaxz"",""z_snid_err"":""0.009"",""!ZTF_Version"":""ZTF18aahjaxz_20180419_P60_v3""}}",51494914
286369780,YGSKMR,2161988,ab6157160b9cde8d6047,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:44:44 UTC,,,"{""source"":""api"",""session"":""b43d616051a05fbee65383897f72017b64710ec8ddca3a85b4124f1b6e36cf7e"",""viewport"":{""width"":387,""height"":768},""started_at"":""2020-11-11T03:39:12.420Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36"",""utc_offset"":""-14400"",""finished_at"":""2020-11-11T03:44:41.130Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:39:14.082Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIIN"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""4""},""filters"":{}}]}]","{""51494720"":{""retired"":null,""z_snid"":""0.045"",""#Image0"":""snidfits_emclip_ZTF18aaekkoj_20180514_Keck1_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aaekkoj_20180514_Keck1_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aaekkoj_20180514_Keck1_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aaekkoj_20180514_Keck1_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aaekkoj_20180514_Keck1_v1_5.png"",""!ZTF_Name"":""ZTF18aaekkoj"",""z_snid_err"":""0.001"",""!ZTF_Version"":""ZTF18aaekkoj_20180514_Keck1_v1""}}",51494720
286369795,YGSKMR,2161988,ab6157160b9cde8d6047,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:44:52 UTC,,,"{""source"":""api"",""session"":""b43d616051a05fbee65383897f72017b64710ec8ddca3a85b4124f1b6e36cf7e"",""viewport"":{""width"":387,""height"":768},""started_at"":""2020-11-11T03:44:41.204Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36"",""utc_offset"":""-14400"",""finished_at"":""2020-11-11T03:44:49.976Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:39:14.082Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494451"":{""retired"":null,""z_snid"":""0.033"",""#Image0"":""snidfits_emclip_ZTF17aaburzk_20180717_P60_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF17aaburzk_20180717_P60_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF17aaburzk_20180717_P60_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF17aaburzk_20180717_P60_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF17aaburzk_20180717_P60_v1_5.png"",""!ZTF_Name"":""ZTF17aaburzk"",""z_snid_err"":""0.009"",""!ZTF_Version"":""ZTF17aaburzk_20180717_P60_v1""}}",51494451
286370147,YGSKMR,2161988,090dda7cb3eef1ad3a9b,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:48:39 UTC,,,"{""source"":""api"",""session"":""b43d616051a05fbee65383897f72017b64710ec8ddca3a85b4124f1b6e36cf7e"",""viewport"":{""width"":387,""height"":768},""started_at"":""2020-11-11T03:44:50.080Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36"",""utc_offset"":""-14400"",""finished_at"":""2020-11-11T03:48:35.727Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:39:14.082Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIINORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""3""},""filters"":{}}]}]","{""51494858"":{""retired"":null,""z_snid"":""0.001"",""#Image0"":""snidfits_emclip_ZTF18aahfqbc_20180411_APO_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahfqbc_20180411_APO_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahfqbc_20180411_APO_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahfqbc_20180411_APO_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahfqbc_20180411_APO_v1_5.png"",""!ZTF_Name"":""ZTF18aahfqbc"",""z_snid_err"":""0.002"",""!ZTF_Version"":""ZTF18aahfqbc_20180411_APO_v1""}}",51494858
286370428,not-logged-in-a0b51aa863627cb8e130,,a0b51aa863627cb8e130,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:51:39 UTC,,,"{""source"":""api"",""session"":""7ccc021308192542ca9fe3046341cf61beec6089d33efe6acc6f236ed67845c8"",""viewport"":{""width"":387,""height"":697},""started_at"":""2020-11-11T03:50:48.568Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 9; moto e6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2020-11-11T03:51:37.487Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":339,""clientHeight"":191,""naturalWidth"":4800,""naturalHeight"":2700},null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:50:48.762Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494593"":{""retired"":null,""z_snid"":""0.565"",""#Image0"":""snidfits_emclip_ZTF18aabtxvd_20180411_P200_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aabtxvd_20180411_P200_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aabtxvd_20180411_P200_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aabtxvd_20180411_P200_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aabtxvd_20180411_P200_v1_5.png"",""!ZTF_Name"":""ZTF18aabtxvd"",""z_snid_err"":""0.011"",""!ZTF_Version"":""ZTF18aabtxvd_20180411_P200_v1""}}",51494593
286370833,YGSKMR,2161988,598a373d1bcfb0f66278,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:54:39 UTC,,,"{""source"":""api"",""session"":""b43d616051a05fbee65383897f72017b64710ec8ddca3a85b4124f1b6e36cf7e"",""viewport"":{""width"":387,""height"":768},""started_at"":""2020-11-11T03:48:35.824Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36"",""utc_offset"":""-14400"",""finished_at"":""2020-11-11T03:54:35.095Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:39:14.082Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIBN"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""3""},""filters"":{}}]}]","{""51494812"":{""retired"":null,""z_snid"":""0.078"",""#Image0"":""snidfits_emclip_ZTF18aahatvc_20200527_P200_v4_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahatvc_20200527_P200_v4_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahatvc_20200527_P200_v4_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahatvc_20200527_P200_v4_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahatvc_20200527_P200_v4_5.png"",""!ZTF_Name"":""ZTF18aahatvc"",""z_snid_err"":""0.006"",""!ZTF_Version"":""ZTF18aahatvc_20200527_P200_v4""}}",51494812
286371322,YGSKMR,2161988,ab6157160b9cde8d6047,16841,Thermonuclear White Dwarf,69.8,2020-11-11 03:59:42 UTC,,,"{""source"":""api"",""session"":""b43d616051a05fbee65383897f72017b64710ec8ddca3a85b4124f1b6e36cf7e"",""viewport"":{""width"":387,""height"":768},""started_at"":""2020-11-11T03:54:35.182Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36"",""utc_offset"":""-14400"",""finished_at"":""2020-11-11T03:59:26.536Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:39:14.082Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[{""choice"":""SNIINORM"",""answers"":{""WHICHIMAGEPROVIDESTHEBESTMATCH"":""3""},""filters"":{}}]}]","{""51494666"":{""retired"":null,""z_snid"":""0.007"",""#Image0"":""snidfits_emclip_ZTF18aabybkt_20180321_APO_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aabybkt_20180321_APO_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aabybkt_20180321_APO_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aabybkt_20180321_APO_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aabybkt_20180321_APO_v1_5.png"",""!ZTF_Name"":""ZTF18aabybkt"",""z_snid_err"":""0.002"",""!ZTF_Version"":""ZTF18aabybkt_20180321_APO_v1""}}",51494666
286371542,YGSKMR,2161988,ab6157160b9cde8d6047,16841,Thermonuclear White Dwarf,69.8,2020-11-11 04:01:42 UTC,,,"{""source"":""api"",""session"":""b43d616051a05fbee65383897f72017b64710ec8ddca3a85b4124f1b6e36cf7e"",""viewport"":{""width"":387,""height"":768},""started_at"":""2020-11-11T03:59:26.632Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 10; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36"",""utc_offset"":""-14400"",""finished_at"":""2020-11-11T04:01:37.775Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700},{""clientWidth"":338,""clientHeight"":190,""naturalWidth"":4800,""naturalHeight"":2700}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-11-11T03:39:14.082Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""39161""}","[{""task"":""T0"",""value"":[]}]","{""51494946"":{""retired"":null,""z_snid"":""0.026"",""#Image0"":""snidfits_emclip_ZTF18aahmxqa_20180419_TNG_v1_1.png"",""#Image1"":""snidfits_emclip_ZTF18aahmxqa_20180419_TNG_v1_2.png"",""#Image2"":""snidfits_emclip_ZTF18aahmxqa_20180419_TNG_v1_3.png"",""#Image3"":""snidfits_emclip_ZTF18aahmxqa_20180419_TNG_v1_4.png"",""#Image4"":""snidfits_emclip_ZTF18aahmxqa_20180419_TNG_v1_5.png"",""!ZTF_Name"":""ZTF18aahmxqa"",""z_snid_err"":""0.003"",""!ZTF_Version"":""ZTF18aahmxqa_20180419_TNG_v1""}}",51494946
