Version,Resolution,Superfit_c,Superfit_z,Match,Gal,Frac(SN),Frac(gal),Phase,Av
ZTF20accmtgt_20201006_P60_v1.ascii,binnings/ZTF20accmtgt_20201006_P60_v1,Ia-CSM,0.033825,Ia-CSM/PTF11kx/LRIS phase-band : 39.0B,SB2,0.89389086,0.10610916,39.0,0.0
ZTF20accoccp_20201008_P60_v1.ascii,binnings/ZTF20accoccp_20201008_P60_v1,Ia 91bg-like,0.067116,Ia 91bg-like/2015ac/KAST phase-band : u-,Sc,0.94310385,0.056896146,u,2.0
ZTF20accxqqo_20201006_P60_v1.ascii,binnings/ZTF20accxqqo_20201006_P60_v1,II-flash,0.042,II-flash/2014cn_early/GMOS phase-band : 0.0B,Sc,0.8931775,0.10682251,0.0,-2.0
ZTF20acdewdg_20201010_P60_v2.ascii,binnings/ZTF20acdewdg_20201010_P60_v2,Ib,0.0525,Ib/2006fo/EMMI phase-band : 56.27V,SB1,0.52345306,0.4765469,56.27,1.6
ZTF20acduffd_20200930_LT_v1.ascii,binnings/ZTF20acduffd_20200930_LT_v1,IIb-flash,0.018563,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.909673,0.09032705,-7.0,-2.0
ZTF20acduffd_20201009_P60_v1.ascii,binnings/ZTF20acduffd_20201009_P60_v1,Ia 91bg-like,0.020517,Ia 91bg-like/2005bl/DOLORES phase-band : 3.0B,SB1,0.949611,0.050388977,3.0,2.0
ZTF20acebweq_20200930_P60_v3.ascii,binnings/ZTF20acebweq_20200930_P60_v3,II,0.030305,II/2013fs/ALFOSC phase-band : 6.24B,Sa,0.9564285,0.043571487,6.24,-2.0
ZTF20acebweq_20201020_P60_v2.ascii,binnings/ZTF20acebweq_20201020_P60_v2,Ia 91T-like,0.033495,Ia 91T-like/2018hfr/KAST phase-band : u-,SB1,0.88714045,0.112859525,u,-0.6
ZTF20acebweq_20201021_P60_v2.ascii,binnings/ZTF20acebweq_20201021_P60_v2,Ia-CSM,0.033495,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB6,0.9433791,0.056620877,u,-2.0
ZTF20acehyxd_20201004_P60_v1.ascii,binnings/ZTF20acehyxd_20201004_P60_v1,SLSN-IIn,0.0342,SLSN-IIn/2006gy/LRIS phase-band : 142.39R,SB4,0.6940584,0.30594155,142.39,1.2
ZTF20acehyxd_20201012_LT_v1.ascii,binnings/ZTF20acehyxd_20201012_LT_v1,IIb-flash,0.0369,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.91812617,0.08187384,-7.0,-2.0
ZTF20acfvqjl_20201003_P60_v1.ascii,binnings/ZTF20acfvqjl_20201003_P60_v1,Ib,0.009429,Ib/2008D/LRIS phase-band : 19.86B,SB5,0.8793095,0.120690554,19.86,-0.6
ZTF20acgpngg_20201015_APO_v1.ascii,binnings/ZTF20acgpngg_20201015_APO_v1,IIb-flash,0.0517335,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.7735804,0.22641961,-7.0,-2.0
ZTF20acgyixo_20201010_P60_v1.ascii,binnings/ZTF20acgyixo_20201010_P60_v1,Ia-CSM,0.0398475,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB6,0.92896545,0.07103453,u,0.0
ZTF20achadaa_20201009_P60_v1.ascii,binnings/ZTF20achadaa_20201009_P60_v1,SLSN-IIn,0.035055,SLSN-IIn/2006gy/LRIS phase-band : 142.39R,Sc,0.7127228,0.28727722,142.39,0.2
ZTF20achbekh_20201012_P60_v1.ascii,binnings/ZTF20achbekh_20201012_P60_v1,II,0.07812,II/2013fs/ALFOSC phase-band : 6.24B,SB1,0.99782354,0.002176448,6.24,-1.6
ZTF20achbekh_20201013_P60_v1.ascii,binnings/ZTF20achbekh_20201013_P60_v1,II,0.07812,II/2013fs/ALFOSC phase-band : 6.24B,SB1,0.99831766,0.0016823576,6.24,-1.4
ZTF20achstwk_20201016_P60_v1.ascii,binnings/ZTF20achstwk_20201016_P60_v1,Ia 91T-like,0.08775,Ia 91T-like/1991T/Other phase-band : -13.0B,SB1,0.98225236,0.017747669,-13.0,1.0
ZTF20achvmjr_20201016_P60_v1.ascii,binnings/ZTF20achvmjr_20201016_P60_v1,Ia 91bg-like,0.0665,Ia 91bg-like/2016ije/YFOSC phase-band : u-,SB2,0.9895416,0.0104584,u,0.4
ZTF20achwpvs_20201021_P60_v1.ascii,binnings/ZTF20achwpvs_20201021_P60_v1,Ia-CSM,0.076,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sc,0.9917776,0.008222384,u,-2.0
ZTF20achzugy_20201017_P60_v1.ascii,binnings/ZTF20achzugy_20201017_P60_v1,IIn,0.0504,IIn/2008fq/WFCCD phase-band : 10.0B,SB1,0.91719687,0.08280313,10.0,-2.0
ZTF20achzugy_20201020_P60_v1.ascii,binnings/ZTF20achzugy_20201020_P60_v1,IIn,0.0504,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.9529862,0.047013827,-2.0,-2.0
ZTF20aciaxil_20201015_P60_v1.ascii,binnings/ZTF20aciaxil_20201015_P60_v1,SLSN-I,0.0665,SLSN-I/PTF10aagc/LRIS phase-band : u-,Sa,0.8968178,0.10318217,u,-2.0
ZTF20aciievv_20201109_NOT_v1.ascii,binnings/ZTF20aciievv_20201109_NOT_v1,Ia 91T-like,0.006825,Ia 91T-like/2018hfr/KAST phase-band : u-,SB3,0.8922056,0.10779443,u,1.8
ZTF20aciigcw_20201016_P60_v2.ascii,binnings/ZTF20aciigcw_20201016_P60_v2,IIn,0.038,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.9382929,0.06170707,3.0,-1.2
ZTF20acimjmc_20201015_P60_v1.ascii,binnings/ZTF20acimjmc_20201015_P60_v1,IIn,0.030932,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.96004766,0.039952353,3.0,0.4
ZTF20acimjmc_20201015_P60_v2.ascii,binnings/ZTF20acimjmc_20201015_P60_v2,Ia 91bg-like,0.030932,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,Sa,0.95874065,0.041259333,-6.87,-2.0
ZTF20aciojzg_20201020_Keck1_v1.ascii,binnings/ZTF20aciojzg_20201020_Keck1_v1,SLSN-IIn,0.0266285,SLSN-IIn/2006gy/KAST phase-band : -31.39R,SB1,0.99123156,0.00876845,-31.39,-2.0
ZTF20acitojm_20201030_P60_v1.ascii,binnings/ZTF20acitojm_20201030_P60_v1,TDE H+He,0.04875,TDE H+He/2016fnl/DBSP phase-band : -1.04g,SB1,0.7871462,0.2128538,-1.04,0.8
ZTF20aciudrr_20201023_P60_v1.ascii,binnings/ZTF20aciudrr_20201023_P60_v1,Ia 91T-like,0.0945915,Ia 91T-like/1991T/Other phase-band : -7.0B,Sc,0.9940469,0.005953093,-7.0,0.6
ZTF20aciudrr_20201028_P60_v1.ascii,binnings/ZTF20aciudrr_20201028_P60_v1,Ia 91T-like,0.10205925,Ia 91T-like/1991T/Other phase-band : -7.0B,SB3,0.9843869,0.015613053,-7.0,0.2
ZTF20acixidp_20201029_P60_v1.ascii,binnings/ZTF20acixidp_20201029_P60_v1,Ia-norm,0.06825,Ia-norm/2011by/KAST phase-band : -2.77B,SB1,0.9685527,0.0314473,-2.77,0.6
ZTF20acjbhhp_20201208_LT_v1.ascii,binnings/ZTF20acjbhhp_20201208_LT_v1,IIb-flash,0.05047,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8641198,0.13588017,-7.0,-2.0
ZTF20acjeflr_20201030_P60_v1.ascii,binnings/ZTF20acjeflr_20201030_P60_v1,II-flash,0.0304,II-flash/iPTF15crj_early/GMOS phase-band : u-,SB3,0.93755114,0.062448844,u,-1.2
ZTF20acjeflr_20201030_P60_v2.ascii,binnings/ZTF20acjeflr_20201030_P60_v2,II-flash,0.0304,II-flash/2014cn_early/GMOS phase-band : 0.0B,Sb,0.6102012,0.38979882,0.0,2.0
ZTF20acjeflr_20201105_P60_v1.ascii,binnings/ZTF20acjeflr_20201105_P60_v1,II,0.0304,II/2013fs/ALFOSC phase-band : 6.24B,Sc,0.96139073,0.03860927,6.24,-1.8
ZTF20acjeflr_20201124_P60_v1.ascii,binnings/ZTF20acjeflr_20201124_P60_v1,Ia-CSM,0.0304,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB6,0.9264882,0.07351175,u,-0.4
ZTF20acjetyf_20201029_P60_v2.ascii,binnings/ZTF20acjetyf_20201029_P60_v2,Ia-CSM,0.03465,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sc,0.9393935,0.060606465,u,-1.8
ZTF20ackkejs_20201029_P60_v2.ascii,binnings/ZTF20ackkejs_20201029_P60_v2,Ia 91T-like,0.08941725,Ia 91T-like/1991T/Other phase-band : -7.0B,Sc,0.7919834,0.2080166,-7.0,1.2
ZTF20aclggpx_20201029_NTT_v1.ascii,binnings/ZTF20aclggpx_20201029_NTT_v1,SLSN-I,0.0741,SLSN-I/PTF10aagc/LRIS phase-band : u-,S0,0.88564754,0.11435246,u,-1.6
ZTF20aclkhnm_20201020_Keck1_v1.ascii,binnings/ZTF20aclkhnm_20201020_Keck1_v1,IIb,0.0351,IIb/2013df/HET-LRS phase-band : 14.0B,SB1,0.5505183,0.44948173,14.0,-2.0
ZTF20acnigox_20201105_P60_v1.ascii,binnings/ZTF20acnigox_20201105_P60_v1,Ia 02es-like,0.06825,Ia 02es-like/PTF10ops/DBSP phase-band : 101.0g,Sa,0.90023446,0.09976557,101.0,1.2
ZTF20acnrphs_20201111_P60_v1.ascii,binnings/ZTF20acnrphs_20201111_P60_v1,Ia 91bg-like,0.04875,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,S0,0.99834543,0.0016545522,-6.87,0.2
ZTF20acnwjwp_20201104_P60_v1.ascii,binnings/ZTF20acnwjwp_20201104_P60_v1,SLSN-I,0.076,SLSN-I/PTF10aagc/LRIS phase-band : u-,Sa,0.9014833,0.09851669,u,-1.2
ZTF20acnznol_20201030_P60_v1.ascii,binnings/ZTF20acnznol_20201030_P60_v1,Ia 91bg-like,0.0306945,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,SB6,0.99718934,0.0028106745,-6.87,-0.2
ZTF20acnznol_20201030_P60_v2.ascii,binnings/ZTF20acnznol_20201030_P60_v2,Ia 91bg-like,0.0306945,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,SB6,0.99718934,0.0028106745,-6.87,-0.2
ZTF20acpevli_20201211_LT_v1.ascii,binnings/ZTF20acpevli_20201211_LT_v1,IIb-flash,0.038649,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.896773,0.10322704,-7.0,-2.0
ZTF20acphcdv_20201118_P60_v1.ascii,binnings/ZTF20acphcdv_20201118_P60_v1,Ia 91T-like,0.0858,Ia 91T-like/1991T/Other phase-band : -7.0B,SB1,0.99550426,0.0044957367,-7.0,-0.4
ZTF20acplhku_20201116_P60_v1.ascii,binnings/ZTF20acplhku_20201116_P60_v1,SLSN-I,0.074,SLSN-I/PTF10aagc/LRIS phase-band : u-,Sb,0.94945824,0.05054178,u,-2.0
ZTF20acquetr_20201116_P60_v1.ascii,binnings/ZTF20acquetr_20201116_P60_v1,Ia 91bg-like,0.0292505,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,Sb,0.96924716,0.030752834,-6.87,-1.2
ZTF20acvchhw_20210114_Keck1_v1.ascii,binnings/ZTF20acvchhw_20210114_Keck1_v1,Ia-norm,0.04715,Ia-norm/2012cu/KAST phase-band : u-,E,0.6258366,0.37416336,u,1.6
ZTF20acwfanr_20201224_LT_v1.ascii,binnings/ZTF20acwfanr_20201224_LT_v1,IIb-flash,0.0530575,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.88875467,0.11124534,-7.0,-2.0
ZTF20acwobku_20210209_NOT_v1.ascii,binnings/ZTF20acwobku_20210209_NOT_v1,Ia-pec,0.034125,Ia-pec/2013bh/HET-LRS phase-band : 19.0V,SB3,0.3108599,0.6891401,19.0,2.0
ZTF21aagpymw_20210513_P200_v1.ascii,binnings/ZTF21aagpymw_20210513_P200_v1,SLSN-I,0.0931,SLSN-I/2015bn/LDSS-3 phase-band : 120.34B,Sc,0.31434363,0.68565637,120.34,1.2
ZTF21aajgdeu_20210224_LT_v1.ascii,binnings/ZTF21aajgdeu_20210224_LT_v1,IIb-flash,0.029316,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8921097,0.10789031,-7.0,-2.0
ZTF21aapehpx_20210416_NOT_v1.ascii,binnings/ZTF21aapehpx_20210416_NOT_v1,Ia 91bg-like,0.03315,Ia 91bg-like/2015ac/KAST phase-band : u-,S0,0.99128544,0.00871453,u,-0.6
ZTF21aavuqzr_20210511_NOT_v1.ascii,binnings/ZTF21aavuqzr_20210511_NOT_v1,Ia-CSM,0.1013,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sb,0.84652853,0.1534715,u,2.0
